요양기관명,종별코드명,시도코드명,시군구코드,시군구코드명,주소,좌표(X),좌표(Y)
프랜드치과의원,치과의원,부산,210007,부산영도구,"부산광역시 영도구 대교로 1, 3층 (봉래동3가, 미라클타워)",129.0442772,35.0926042
프랜드치과의원,치과의원,부산,210002,부산동구,"부산광역시 동구 고관로13번길 7, 2층 (초량동)",129.0414755,35.120849
프랜드치과의원,치과의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 200, 지1층 (수안동, 불이빌딩)",129.081413,35.2026779
프랜드치과의원,치과의원,부산,210009,부산해운대구,"부산광역시 해운대구 재반로 227, 3층 (반여동, 수협)",129.1308891,35.1975565
프러스치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 486, (개금동)",129.0251966,35.1528642
프로로재생의원,의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 517, 센터럴타워 2층 (광안동)",129.1113216,35.1520778
프리미엄에스의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 700, 4층 (부전동)",129.059521,35.1552532
플라워치과의원,치과의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대해변로 154, 2층 (우동, 마리나센터)",129.1485263,35.1581115
플란치과병원,치과병원,부산,210004,부산진구,"부산광역시 부산진구 범일로 177, 에이플러스에셋부산빌딩 13, 14층 (범천동)",129.0589004,35.1458009
플란트치과의원,치과의원,부산,210003,부산동래구,"부산광역시 동래구 동래로 25, 5층 (온천동)",129.0783424,35.2125513
플랜비성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 부전로66번길 34, 2층 (부전동)",129.0565417,35.1557462
플러스치과의원,치과의원,부산,210006,부산서구,"부산광역시 서구 구덕로 109, 7층 (충무동1가)",129.0241404,35.0961904
플러스치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 덕천로 300, (만덕동)",129.0367105,35.2093272
플레르의원,의원,부산,210100,부산기장군,"부산광역시 기장군 일광읍 해빛1로 5, 센텀타워 5층",129.2257858,35.2659629
플로리아의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 664, 201호 (부전동, 이랜드 PEER 서면)",129.0596071,35.15199
피부사랑피부과의원,의원,부산,210013,부산연제구,"부산광역시 연제구 과정로 144, 5층 (연산동)",129.1074059,35.1842747
피브비의원,의원,부산,210005,부산북구,"부산광역시 북구 화명대로 32, 5층 502호 (화명동)",129.0115023,35.234567
피브엔의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 494, 대도빌딩 5층 503,504호 (개금동)",129.0261687,35.1528239
피엔유(PNU)부산안과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 온천장로 114, 6,7층 601,701호 (온천동)",129.0847937,35.2205935
필부부치과의원,치과의원,부산,210013,부산연제구,"부산광역시 연제구 월드컵대로 21, (연산동, 6층 일부)",129.0854523,35.1765341
필스톡스의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 698, 4층 (부전동, 동강빌딩)",129.0594774,35.1550341
필업비뇨기과의원,의원,부산,210015,부산사상구,"부산광역시 사상구 광장로 77, (괘법동)",128.9849405,35.1626268
필한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 과정로 217, (연산동)",129.1033888,35.18755
필한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 부전로174번길 43, (부전동)",129.061018,35.1614307
핌한의원,한의원,부산,210014,부산수영구,"부산광역시 수영구 수영로705번길 1, 2,3층 (수영동)",129.1164027,35.1680097
핑이비인후과신경과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 785, 성영빌딩 2,3층 (부전동)",129.0574677,35.1581247
하나가정의학과의원,의원,부산,210011,부산금정구,"부산광역시 금정구 금강로 209, (장전동)",129.0827639,35.2271287
하나내과의원,의원,부산,210005,부산북구,"부산광역시 북구 금곡대로 469, 2층 (금곡동, 농협하나로클럽)",129.011218,35.2500241
하나로한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 명륜로2번길 8, 2,3층 (거제동)",129.0806059,35.1952058
하나마취통증의학과의원,의원,부산,210005,부산북구,"부산광역시 북구 만덕대로 21, 6층 (덕천동)",129.0073181,35.2108582
하나마취통증의학과의원,의원,부산,210014,부산수영구,"부산광역시 수영구 수영로680번길 6, 1층 (광안동, 센텀 디아이 리더스)",129.1153006,35.1663278
하나메디칼의원,의원,부산,210015,부산사상구,"부산광역시 사상구 사상로 481, 2층 (모라동)",128.9872885,35.1875041
하나병원,병원,부산,210010,부산사하구,"부산광역시 사하구 다대로 311, (장림동)",128.9769411,35.0745113
하나부부치과의원,치과의원,부산,210015,부산사상구,"부산광역시 사상구 가야대로 272, 8층 (주례동)",129.0022775,35.1501098
하나부부한의원,한의원,부산,210006,부산서구,"부산광역시 서구 대영로 47, (서대신동2가)",129.0166344,35.1098187
하나어린이치과의원,치과의원,부산,210013,부산연제구,"부산광역시 연제구 반송로 8, (연산동, 4층 일부)",129.0824538,35.1864229
하나온치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 새싹로 184, 연지메디컬센터 3층 301호 (연지동)",129.0498457,35.1725176
하나유외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 서면로 74, 아이온시티빌딩 19층 (부전동)",129.0581339,35.1570677
하나의원,의원,부산,210015,부산사상구,"부산광역시 사상구 백양대로342번길 16, 206호 (주례동, 신주례엘지1단지상가)",129.0150465,35.1544925
하나의원,의원,부산,210002,부산동구,"부산광역시 동구 중앙대로 288, (초량동)",129.0438479,35.1221228
하나의원,의원,부산,210011,부산금정구,"부산광역시 금정구 부곡로 110, 2층 (부곡동)",129.0919397,35.2256921
하나인치과병원,치과병원,부산,210003,부산동래구,"부산광역시 동래구 명안로85번길 42, (명장동)",129.1021142,35.2045802
하나정형외과의원,의원,부산,210013,부산연제구,"부산광역시 연제구 과정로 126, 2층 (연산동)",129.107406,35.1825359
하나치과의원,치과의원,부산,210006,부산서구,"부산광역시 서구 자갈치로 2, 5층 (충무동1가)",129.02474,35.0962013
하나한의원,한의원,부산,210005,부산북구,"부산광역시 북구 금곡대로 469, 2층 (금곡동, 농협하나로클럽부산점)",129.011218,35.2500241
하나한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 온천장로65번길 9, 근린생활시설동 2층 206호 (온천동, 동래 3차 SK VIEW)",129.0798226,35.2164284
하나한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 진남로 621, (연산동)",129.0812315,35.1749586
하늘마음한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 712, 9층 (부전동)",129.0594857,35.1562601
하늘마음한의원,한의원,부산,210005,부산북구,"부산광역시 북구 만덕대로 9, 구포빌딩 7층 (덕천동)",129.0061292,35.210687
하늘별소아청소년과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 우장춘로 7, 보민빌딩 6층 602호, 7층 전부 (온천동)",129.0696459,35.208727
하늘빛안과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 선수촌로 109-1, 2층 (반여동, 아시아드몰)",129.119628,35.2036219
하늘산부인과의원,의원,부산,210100,부산기장군,"부산광역시 기장군 정관읍 정관로 579, 스타빌딩 6층 602호",129.1771724,35.3213769
하늘성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 서면로 62-1, 3~10층 (부전동)",129.058046,35.1563164
하늘체한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 반송로 6, 6층 (연산동)",129.0824809,35.186266
하늘치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 낙동대로 1778, 3층 (구포동)",129.003873,35.209572
하늘치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 서부곡로 2, (부곡동)",129.0915406,35.225959
하늘치과의원,치과의원,부산,210100,부산기장군,"부산광역시 기장군 기장읍 차성동로 63, 63",129.2162786,35.2434227
하늘치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 성지로 90, 4층 (초읍동, 새마을금고회관)",129.0534883,35.1786439
하단강산치과의원,치과의원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1409, 4층 (하단동)",128.9658007,35.1065864
하단마취통증의학과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 440, 3층 (당리동, 향원빌딩)",128.9705695,35.1048815
하단부부치과의원,치과의원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1417, 5층 (하단동)",128.9666316,35.1065604
하단성모안과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 448, 5층 (당리동, 하단메디칼센타)",128.9697882,35.1052352
하단속시원내과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 444, 3-4층 (당리동)",128.9701591,35.1050101
하단어린이치과의원,치과의원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1414, 6층 (하단동, 삼영빌딩)",128.9662695,35.1058794
하단에이스치과의원,치과의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 457, 4층 (하단동)",128.9687465,35.1054484
하단제일내과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1406, 601호,11층 (하단동)",128.9655838,35.1058002
하단케이플란트치과의원,치과의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 446, 5층 (당리동)",128.9700969,35.1051957
하단턱편한미소치과의원,치과의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 442, 3층 (당리동)",128.970321,35.1049227
하단튼튼정형외과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1406, (하단동)",128.9655838,35.1058002
하라라성형외과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1400, 4층 402, 403호 (하단동)",128.9646788,35.1058136
하루미치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 중앙대로1929번길 12, (구서동)",129.0906672,35.2566397
하루정신건강의학과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 775-1, 3층 (부전동)",129.0564371,35.1579191
하만철소아청소년과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 다대로 559, (다대동)",128.9708458,35.0564598
하버드림치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 763-1, 3층 (부전동)",129.0551309,35.1579134
하버드림치과의원,치과의원,부산,210010,부산사하구,"부산광역시 사하구 다대로 549, (다대동)",128.9712808,35.0572343
하얀-e치과의원,치과의원,부산,210013,부산연제구,"부산광역시 연제구 연수로 213, 2층 (연산동)",129.0940548,35.1738605
하얀결피부과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 사직북로 24, (사직동)",129.0605403,35.1979788
하얀나라피부과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 양운로 82, 501호 (좌동, 화인크리닉)",129.1755732,35.1704651
하얀수치과의원,치과의원,부산,210100,부산기장군,"부산광역시 기장군 정관읍 정관로 563, 4층",129.1756378,35.3219389
하얀이치과의원,치과의원,부산,210015,부산사상구,"부산광역시 사상구 사상로 478, 2층 (모라동, 동한빌딩)",128.9876058,35.1871123
하얀이치과의원,치과의원,부산,210014,부산수영구,"부산광역시 수영구 황령대로481번길 30, (남천동)",129.1080936,35.1396808
하얀치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 범일로 166, (범천동)",129.0595483,35.1447556
하얀치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 동평로 113, (부암동)",129.0418098,35.1661745
하용찬성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 707, 7층 (부전동)",129.0588017,35.1558472
하우스이비인후과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 동래로 25, 6층 전부 (온천동)",129.0783424,35.2125513
하이갤러리성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 서면로 48, 현경빌딩 11층,12층 (부전동)",129.0580331,35.1549621
하이덴치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 새싹로 159, 1,2층 (연지동)",129.0498671,35.1704177
하이마취통증의학과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 415, 신협-메디컬빌딩 6,7층 (안락동)",129.103876,35.1968595
